CHG1AY3,constant,CONTROL,default,EFYTOTLT,gr,INSTNM,lat,linked_name,lon,netprice,online,ownership,ownershipcolor,popup,RET_PCF,salary,SATMT75,SATVR75,selectivity,testing,testingcolors,TestScoresRequired,totsize,type,typecolors,netprice_trimmed,size_trimmed,totsize_trimmed,tuition
11604.0,1.0,2,16.8,2112,20.0,Miles College,33.481306,<a href='http://www.miles.edu' target='_blank'>Miles College</a>,-86.908605,15646,,Private non-profit,#7570B3,"<a href='http://www.miles.edu' target='_blank'>Miles College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 2,112 (49% women)<br/>Total size: 2,112<br/>Tuition and fees: $11,604<br/>Avg net price: $15,646<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: 20%<br/>First-year retention: 53%<br/>Median salary (6yrs after): $19,900<br/>Default rate: 17%",53,19900.0,NA,NA,NA,NA,NA,NA,2112,Baccalaureate Colleges,#7570B3,15646.0,2112.0,2112.0,11604.0
20470.0,1.0,2,6.2,1634,45.0,University of Mobile,30.793247,<a href='http://www.umobile.edu' target='_blank'>University of Mobile</a>,-88.128934,20214,,Private non-profit,#7570B3,"<a href='http://www.umobile.edu' target='_blank'>University of Mobile</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,634 (65% women)<br/>Total size: 1,808<br/>Tuition and fees: $20,470<br/>Avg net price: $20,214<br/>SAT math (25th-75th pctile): 420-580<br/>SAT verbal (25th-75th pctile): 430-540<br/>Admit rate: 61%<br/>Graduation rate: 45%<br/>First-year retention: 75%<br/>Median salary (6yrs after): $29,600<br/>Default rate: 6%",75,29600.0,580,540,39.0,Required,#66C2A5,TRUE,1808,Baccalaureate Colleges,#7570B3,20214.0,1634.0,1634.0,20470.0
11410.0,1.0,1,10.299999999999999,2837,45.0,University of Montevallo,33.10625,<a href='http://www.montevallo.edu' target='_blank'>University of Montevallo</a>,-86.865099,16100,,Public,#1B9E77,"<a href='http://www.montevallo.edu' target='_blank'>University of Montevallo</a><br/>Master's Colleges, Public, <br/>Undergrad size: 2,837 (66% women)<br/>Total size: 3,381<br/>Tuition and fees: $11,410<br/>Avg net price: $16,100<br/>SAT math (25th-75th pctile): 475-580<br/>SAT verbal (25th-75th pctile): 455-595<br/>Admit rate: 70%<br/>Graduation rate: 45%<br/>First-year retention: 77%<br/>Median salary (6yrs after): $26,700<br/>Default rate: 10%",77,26700.0,580,595,30.0,Required,#66C2A5,TRUE,3381,Master's Colleges,#D95F02,16100.0,2837.0,2837.0,11410.0
4291.0,1.0,1,23.200000000000003,5334,NA,Northwest-Shoals Community College,34.739567,<a href='http://www.nwscc.edu' target='_blank'>Northwest-Shoals Community College</a>,-87.67733,6246,,Public,#1B9E77,"<a href='http://www.nwscc.edu' target='_blank'>Northwest-Shoals Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 5,334 (55% women)<br/>Total size: 5,334<br/>Tuition and fees: $4,291<br/>Avg net price: $6,246<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 58%<br/>Median salary (6yrs after): $20,400<br/>Default rate: 23%",58,20400.0,NA,NA,NA,NA,NA,NA,5334,Associate's Colleges,#E7298A,6246.0,5334.0,5334.0,4291.0
7774.0,1.0,1,11.1,6884,38.0,University of North Alabama,34.80658,<a href='http://www.una.edu' target='_blank'>University of North Alabama</a>,-87.680999,10848,,Public,#1B9E77,"<a href='http://www.una.edu' target='_blank'>University of North Alabama</a><br/>Master's Colleges, Public, <br/>Undergrad size: 6,884 (57% women)<br/>Total size: 8,113<br/>Tuition and fees: $7,774<br/>Avg net price: $10,848<br/>SAT math (25th-75th pctile): 410-535<br/>SAT verbal (25th-75th pctile): 398-560<br/>Admit rate: 58%<br/>Graduation rate: 38%<br/>First-year retention: 76%<br/>Median salary (6yrs after): $27,200<br/>Default rate: 11%",76,27200.0,535,560,42.0,Required,#66C2A5,TRUE,8113,Master's Colleges,#D95F02,10848.0,6884.0,6884.0,7774.0
4320.0,1.0,1,23.200000000000003,3664,NA,Northeast Alabama Community College,34.545471,<a href='http://www.nacc.edu' target='_blank'>Northeast Alabama Community College</a>,-85.911664,3117,,Public,#1B9E77,"<a href='http://www.nacc.edu' target='_blank'>Northeast Alabama Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 3,664 (61% women)<br/>Total size: 3,664<br/>Tuition and fees: $4,320<br/>Avg net price: $3,117<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 60%<br/>Median salary (6yrs after): $21,500<br/>Default rate: 23%",60,21500.0,NA,NA,NA,NA,NA,NA,3664,Associate's Colleges,#E7298A,3117.0,3664.0,3664.0,4320.0
16720.0,1.0,2,12.5,2022,42.0,Oakwood University,34.756628,<a href='http://www.oakwood.edu' target='_blank'>Oakwood University</a>,-86.661628,26932,,Private non-profit,#7570B3,"<a href='http://www.oakwood.edu' target='_blank'>Oakwood University</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 2,022 (57% women)<br/>Total size: 2,069<br/>Tuition and fees: $16,720<br/>Avg net price: $26,932<br/>SAT math (25th-75th pctile): 380-500<br/>SAT verbal (25th-75th pctile): 410-540<br/>Admit rate: 47%<br/>Graduation rate: 42%<br/>First-year retention: 76%<br/>Median salary (6yrs after): $22,300<br/>Default rate: 12%",76,22300.0,500,540,53.0,Required,#66C2A5,TRUE,2069,Baccalaureate Colleges,#7570B3,26932.0,2022.0,2022.0,16720.0
4320.0,1.0,1,NA,1990,NA,Alabama Southern Community College,31.488925,<a href='http://www.ascc.edu' target='_blank'>Alabama Southern Community College</a>,-87.326352,5241,,Public,#1B9E77,"<a href='http://www.ascc.edu' target='_blank'>Alabama Southern Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 1,990 (63% women)<br/>Total size: 1,990<br/>Tuition and fees: $4,320<br/>Avg net price: $5,241<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 61%<br/>Median salary (6yrs after): $18,900<br/>Default rate: NA%",61,18900.0,NA,NA,NA,NA,NA,NA,1990,Associate's Colleges,#E7298A,5241.0,1990.0,1990.0,4320.0
10485.0,1.0,3,5.7,102,NA,Prince Institute-Southeast,41.928952,<a href='http://princeinstitute.edu' target='_blank'>Prince Institute-Southeast</a>,-87.962922,NA,,Private for-profit,#D95F02,"<a href='http://princeinstitute.edu' target='_blank'>Prince Institute-Southeast</a><br/>Associate's Colleges, Private for-profit, <br/>Undergrad size: 102 (92% women)<br/>Total size: 102<br/>Tuition and fees: $10,485<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $NA<br/>Default rate: 6%",NA,NA,NA,NA,NA,NA,NA,NA,102,Associate's Colleges,#E7298A,NA,102.0,102.0,10485.0
4380.0,1.0,1,NA,739,NA,Reid State Technical College,31.46071,<a href='http://www.rstc.edu' target='_blank'>Reid State Technical College</a>,-86.964486,4096,,Public,#1B9E77,"<a href='http://www.rstc.edu' target='_blank'>Reid State Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 739 (63% women)<br/>Total size: 739<br/>Tuition and fees: $4,380<br/>Avg net price: $4,096<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 47%<br/>Median salary (6yrs after): $20,100<br/>Default rate: NA%",47,20100.0,NA,NA,NA,NA,NA,NA,739,Associate's Colleges,#E7298A,4096.0,739.0,739.0,4380.0
4320.0,1.0,1,NA,5105,NA,Bishop State Community College,30.693972,<a href='http://www.bishop.edu' target='_blank'>Bishop State Community College</a>,-88.056982,5436,,Public,#1B9E77,"<a href='http://www.bishop.edu' target='_blank'>Bishop State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 5,105 (59% women)<br/>Total size: 5,105<br/>Tuition and fees: $4,320<br/>Avg net price: $5,436<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 38%<br/>Median salary (6yrs after): $18,400<br/>Default rate: NA%",38,18400.0,NA,NA,NA,NA,NA,NA,5105,Associate's Colleges,#E7298A,5436.0,5105.0,5105.0,4320.0
28370.0,1.0,2,0.7000000000000001,3174,74.0,Samford University,33.464578,<a href='http://www.samford.edu' target='_blank'>Samford University</a>,-86.790932,28578,,Private non-profit,#7570B3,"<a href='http://www.samford.edu' target='_blank'>Samford University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 3,174 (65% women)<br/>Total size: 5,462<br/>Tuition and fees: $28,370<br/>Avg net price: $28,578<br/>SAT math (25th-75th pctile): 490-610<br/>SAT verbal (25th-75th pctile): 500-610<br/>Admit rate: 93%<br/>Graduation rate: 74%<br/>First-year retention: 89%<br/>Median salary (6yrs after): $36,300<br/>Default rate: 1%",89,36300.0,610,610,7.0,Required,#66C2A5,TRUE,5462,Master's Colleges,#D95F02,28578.0,3174.0,3174.0,28370.0
6705.0,1.0,2,14.2,545,NA,Selma University,32.420358,<a href='http://selmauniversity.edu' target='_blank'>Selma University</a>,-87.033826,11666,,Private non-profit,#7570B3,"<a href='http://selmauniversity.edu' target='_blank'>Selma University</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 545 (64% women)<br/>Total size: 570<br/>Tuition and fees: $6,705<br/>Avg net price: $11,666<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 47%<br/>Median salary (6yrs after): $NA<br/>Default rate: 14%",47,NA,NA,NA,NA,NA,NA,NA,570,Baccalaureate Colleges,#7570B3,11666.0,545.0,545.0,6705.0
3933.0,1.0,1,NA,7766,NA,Shelton State Community College,33.120531,<a href='http://www.sheltonstate.edu' target='_blank'>Shelton State Community College</a>,-87.56148,8847,,Public,#1B9E77,"<a href='http://www.sheltonstate.edu' target='_blank'>Shelton State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 7,766 (56% women)<br/>Total size: 7,766<br/>Tuition and fees: $3,933<br/>Avg net price: $8,847<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 62%<br/>Median salary (6yrs after): $20,100<br/>Default rate: NA%",62,20100.0,NA,NA,NA,NA,NA,NA,7766,Associate's Colleges,#E7298A,8847.0,7766.0,7766.0,3933.0
4380.0,1.0,1,NA,3221,NA,Snead State Community College,34.201247,<a href='http://www.snead.edu' target='_blank'>Snead State Community College</a>,-86.169479,5879,,Public,#1B9E77,"<a href='http://www.snead.edu' target='_blank'>Snead State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 3,221 (62% women)<br/>Total size: 3,221<br/>Tuition and fees: $4,380<br/>Avg net price: $5,879<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 62%<br/>Median salary (6yrs after): $21,300<br/>Default rate: NA%",62,21300.0,NA,NA,NA,NA,NA,NA,3221,Associate's Colleges,#E7298A,5879.0,3221.0,3221.0,4380.0
7332.0,1.0,1,7.5,13015,36.0,University of South Alabama,30.695081,<a href='http://www.southalabama.edu' target='_blank'>University of South Alabama</a>,-88.18189,13284,,Public,#1B9E77,"<a href='http://www.southalabama.edu' target='_blank'>University of South Alabama</a><br/>Doctoral Universities, Public, <br/>Undergrad size: 13,015 (55% women)<br/>Total size: 18,390<br/>Tuition and fees: $7,332<br/>Avg net price: $13,284<br/>SAT math (25th-75th pctile): 430-540<br/>SAT verbal (25th-75th pctile): 430-560<br/>Admit rate: 78%<br/>Graduation rate: 36%<br/>First-year retention: 73%<br/>Median salary (6yrs after): $30,200<br/>Default rate: 8%",73,30200.0,540,560,22.0,Required,#66C2A5,TRUE,18390,Doctoral Universities,#1B9E77,13284.0,13015.0,13015.0,7332.0
34092.0,1.0,2,6.6000000000000005,1358,53.0,Spring Hill College,30.694751,<a href='http://www.shc.edu' target='_blank'>Spring Hill College</a>,-88.138199,20376,,Private non-profit,#7570B3,"<a href='http://www.shc.edu' target='_blank'>Spring Hill College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,358 (59% women)<br/>Total size: 1,552<br/>Tuition and fees: $34,092<br/>Avg net price: $20,376<br/>SAT math (25th-75th pctile): 490-605<br/>SAT verbal (25th-75th pctile): 495-600<br/>Admit rate: 41%<br/>Graduation rate: 53%<br/>First-year retention: 81%<br/>Median salary (6yrs after): $34,600<br/>Default rate: 7%",81,34600.0,605,600,59.0,Required,#66C2A5,TRUE,1552,Baccalaureate Colleges,#7570B3,20376.0,1358.0,1358.0,34092.0
12600.0,1.0,2,4.8,197,NA,Southeastern Bible College,33.378935,<a href='http://www.sebc.edu' target='_blank'>Southeastern Bible College</a>,-86.749045,12703,,Private non-profit,#7570B3,"<a href='http://www.sebc.edu' target='_blank'>Southeastern Bible College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 197 (43% women)<br/>Total size: 197<br/>Tuition and fees: $12,600<br/>Avg net price: $12,703<br/>SAT math (25th-75th pctile): 440-630<br/>SAT verbal (25th-75th pctile): 620-680<br/>Admit rate: 100%<br/>Graduation rate: NA%<br/>First-year retention: 55%<br/>Median salary (6yrs after): $29,500<br/>Default rate: 5%",55,29500.0,630,680,0.0,Required,#66C2A5,TRUE,197,Baccalaureate Colleges,#7570B3,12703.0,197.0,197.0,12600.0
10418.0,1.0,2,18.7,1162,23.0,Stillman College,33.199228,<a href='http://www.stillman.edu' target='_blank'>Stillman College</a>,-87.585242,16414,,Private non-profit,#7570B3,"<a href='http://www.stillman.edu' target='_blank'>Stillman College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,162 (49% women)<br/>Total size: 1,162<br/>Tuition and fees: $10,418<br/>Avg net price: $16,414<br/>SAT math (25th-75th pctile): 320-450<br/>SAT verbal (25th-75th pctile): 350-480<br/>Admit rate: 57%<br/>Graduation rate: 23%<br/>First-year retention: 60%<br/>Median salary (6yrs after): $19,800<br/>Default rate: 19%",60,19800.0,450,480,43.0,Required,#66C2A5,TRUE,1162,Baccalaureate Colleges,#7570B3,16414.0,1162.0,1162.0,10418.0
12510.0,1.0,2,28.1,1038,37.0,Talladega College,33.434258,<a href='http://www.talladega.edu' target='_blank'>Talladega College</a>,-86.113675,12477,,Private non-profit,#7570B3,"<a href='http://www.talladega.edu' target='_blank'>Talladega College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,038 (48% women)<br/>Total size: 1,038<br/>Tuition and fees: $12,510<br/>Avg net price: $12,477<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: 37%<br/>First-year retention: 59%<br/>Median salary (6yrs after): $17,900<br/>Default rate: 28%",59,17900.0,NA,NA,NA,NA,NA,NA,1038,Baccalaureate Colleges,#7570B3,12477.0,1038.0,1038.0,12510.0
4074.0,1.0,1,NA,1997,NA,H Councill Trenholm State Community College,32.350109,<a href='http://www.trenholmstate.edu' target='_blank'>H Councill Trenholm State Community College</a>,-86.343057,7118,,Public,#1B9E77,"<a href='http://www.trenholmstate.edu' target='_blank'>H Councill Trenholm State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 1,997 (50% women)<br/>Total size: 1,997<br/>Tuition and fees: $4,074<br/>Avg net price: $7,118<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 53%<br/>Median salary (6yrs after): $18,800<br/>Default rate: NA%",53,18800.0,NA,NA,NA,NA,NA,NA,1997,Associate's Colleges,#E7298A,7118.0,1997.0,1997.0,4074.0
7924.0,1.0,1,11.4,18429,34.0,Troy University,31.800128,<a href='http://www.troy.edu' target='_blank'>Troy University</a>,-85.950191,9350,,Public,#1B9E77,"<a href='http://www.troy.edu' target='_blank'>Troy University</a><br/>Master's Colleges, Public, <br/>Undergrad size: 18,429 (60% women)<br/>Total size: 23,750<br/>Tuition and fees: $7,924<br/>Avg net price: $9,350<br/>SAT math (25th-75th pctile): 430-550<br/>SAT verbal (25th-75th pctile): 433-528<br/>Admit rate: 92%<br/>Graduation rate: 34%<br/>First-year retention: 79%<br/>Median salary (6yrs after): $29,300<br/>Default rate: 11%",79,29300.0,550,528,8.0,Required,#66C2A5,TRUE,23750,Master's Colleges,#D95F02,9350.0,18429.0,18429.0,7924.0
20015.0,1.0,2,12.8,2636,45.0,Tuskegee University,32.431021,<a href='http://www.tuskegee.edu' target='_blank'>Tuskegee University</a>,-85.710315,28497,,Private non-profit,#7570B3,"<a href='http://www.tuskegee.edu' target='_blank'>Tuskegee University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 2,636 (57% women)<br/>Total size: 3,168<br/>Tuition and fees: $20,015<br/>Avg net price: $28,497<br/>SAT math (25th-75th pctile): 410-520<br/>SAT verbal (25th-75th pctile): 420-510<br/>Admit rate: 53%<br/>Graduation rate: 45%<br/>First-year retention: 70%<br/>Median salary (6yrs after): $25,800<br/>Default rate: 13%",70,25800.0,520,510,47.0,Required,#66C2A5,TRUE,3168,Master's Colleges,#D95F02,28497.0,2636.0,2636.0,20015.0
NA,1.0,2,4.2,290,NA,United States Sports Academy,30.639329,<a href='http://www.ussa.edu' target='_blank'>United States Sports Academy</a>,-87.91163,NA,,Private non-profit,#7570B3,"<a href='http://www.ussa.edu' target='_blank'>United States Sports Academy</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 290 (25% women)<br/>Total size: 878<br/>Tuition and fees: $NA<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $38,500<br/>Default rate: 4%",NA,38500.0,NA,NA,NA,NA,NA,NA,878,Baccalaureate Colleges,#7570B3,NA,290.0,290.0,NA
4350.0,1.0,1,NA,5171,NA,Bevill State Community College,33.835785,<a href='http://www.bscc.edu' target='_blank'>Bevill State Community College</a>,-87.265034,7570,,Public,#1B9E77,"<a href='http://www.bscc.edu' target='_blank'>Bevill State Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 5,171 (62% women)<br/>Total size: 5,171<br/>Tuition and fees: $4,350<br/>Avg net price: $7,570<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 56%<br/>Median salary (6yrs after): $22,100<br/>Default rate: NA%",56,22100.0,NA,NA,NA,NA,NA,NA,5171,Associate's Colleges,#E7298A,7570.0,5171.0,5171.0,4350.0
5545.0,1.0,1,12.4,25716,28.0,University of Alaska Anchorage,61.189554,<a href='http://www.uaa.alaska.edu' target='_blank'>University of Alaska Anchorage</a>,-149.826135,8159,,Public,#1B9E77,"<a href='http://www.uaa.alaska.edu' target='_blank'>University of Alaska Anchorage</a><br/>Master's Colleges, Public, <br/>Undergrad size: 25,716 (58% women)<br/>Total size: 27,043<br/>Tuition and fees: $5,545<br/>Avg net price: $8,159<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 71%<br/>Graduation rate: 28%<br/>First-year retention: 71%<br/>Median salary (6yrs after): $35,300<br/>Default rate: 12%",71,35300.0,NA,NA,29.0,Recommended,#FC8D62,FALSE,27043,Master's Colleges,#D95F02,8159.0,25716.0,25716.0,5545.0
